ID,x,y,Heading,breed.
8,23.806788120740734,12.29448764682596,150,vertices
207,15.543527775459998,1.0625757654281736,73,vertices
125,24.65980096108369,11.712108028148766,71,vertices
279,24.841473141123636,10.058129533650039,317,vertices
538,17.10259705029151,7.363469952143661,250.7481693147215,drivers
10,19.482251064546492,3.8159437066245925,29,vertices
144,13.64918726629355,2.0464936027440404,55,vertices
453,23.191242747118416,19.61363111928668,240,people
452,17.571984043590206,22.942038922891093,39,people
324,9.424237897329126,20.041442559049454,314,people
476,24.38772744869325,28.70405490558711,193,people
169,7.337080199452935,14.353519076220149,119,vertices
76,5.437091082617603,10.021063903001533,146,vertices
62,31.98753096112161,30.594262250758803,231,vertices
403,22.855121033761307,18.579438421088675,113,people
492,18.99489187072801,8.024356722260594,150,people
286,25.271597277143975,10.442631981631678,275,vertices
398,20.44301231773518,15.384253699883901,203,people
77,20.160963485907537,25.894856641927895,235,vertices
355,25.812576039033942,21.37917644351819,357,people
44,23.12163164302051,6.423949311802484,240,vertices
401,20.886712863507825,9.36677765302843,217,people
468,19.363898887153518,11.285467737726702,357,people
56,8.652246263963239,22.81675916780102,345,vertices
442,13.125048155420883,18.682413733939583,153,people
356,24.38772744869325,28.70405490558711,262,people
222,31.387902872213875,27.583893478021484,152,vertices
505,3.6957261702903295,16.973709618129405,356,people
345,22.855121033761307,18.579438421088675,317,people
85,24.890495185916834,30.43382586612223,357,vertices
168,24.237720257633377,11.917550602070593,35,vertices
23,31.68274357021802,28.933105034929238,93,vertices
111,24.735265915133578,9.758253007886147,54,vertices
307,0,15.221983068348356,247,vertices
408,24.160720766938955,13.614049016094647,249,people
311,21.35397178866458,4.099666400680504,312,vertices
6,24.99422853268869,9.301571214158749,215,vertices
331,19.363898887153518,11.285467737726702,348,people
320,12.52139502512138,13.225478000848344,107,people
485,17.13300182392112,14.32072274173246,334,people
357,24.38772744869325,28.70405490558711,157,people
46,20.602871799282422,3.8075283202990313,67,vertices
80,14.0121898886513,16.924994789271622,199,vertices
63,25.330415085621564,10.924763431906333,331,vertices
346,22.399717775746005,14.609895571654612,156,people
530,16.585015963705345,1.2027509896526978,97.11854161660199,drivers
36,31.906044239232287,30.912947767138505,27,vertices
467,18.99489187072801,8.024356722260594,218,people
126,12.673280901345123,6.017035827604576,302,vertices
491,22.055117040874478,24.079141870089877,242,people
328,7.829350575528809,9.916387239635183,30,people
522,15.24433303208973,6.974462870653481,258.17650004512006,drivers
240,29.304015416555732,21.483797413660337,342,vertices
554,15.799645990060737,14.441754523988743,95.18665578924714,drivers
39,23.19422703018175,28.771181420260778,271,vertices
50,10.238734366804106,19.351912466283267,195,vertices
53,13.884396071413526,9.583636856494715,104,vertices
506,25.812576039033942,21.37917644351819,335,people
428,19.64739580284541,14.14631147225453,24,people
337,20.44301231773518,15.384253699883901,337,people
134,24.93037485045877,13.363735917938385,269,vertices
289,25.83437154842051,10.712651120967298,93,vertices
113,23.103110799945654,6.683109709511823,321,vertices
323,19.363898887153518,11.285467737726702,43,people
377,25.812576039033942,21.37917644351819,251,people
396,24.44101061743164,20.737654847857225,212,people
61,31.127263999971564,30.88410298030325,262,vertices
255,24.686569730778483,9.570359677651256,352,vertices
393,22.855121033761307,18.579438421088675,357,people
563,17.10259705029151,7.363469952143661,250.7481693147215,drivers
158,15.636471151706482,18.19229327324067,247,vertices
188,12.524474073721251,4.983284732999777,246,vertices
375,11.050673829387357,14.87282967279411,43,people
383,19.83895684955172,1.3868540044206323,115,people
254,14.807379127362378,6.207527558913536,190,vertices
269,31.65935625224816,29.101730707119724,121,vertices
426,24.38772744869325,28.70405490558711,282,people
93,24.94015565115923,9.706628302066024,200,vertices
262,27.74756466307315,31.486085550146218,247,vertices
281,24.160720766938955,13.614049016094647,131,vertices
562,30.438064645904838,30.970694144070652,1.8920245479132518,drivers
350,14.807379127362378,6.207527558913536,10,people
378,17.697152689265547,10.153079843294861,164,people
227,25.046672112053628,9.758889803036508,270,vertices
450,20.886712863507825,9.36677765302843,29,people
230,10.076642076251042,18.8241089604999,183,vertices
127,10.268893082557671,20.75761006974533,144,vertices
498,25.812576039033942,21.37917644351819,54,people
132,31.99920358132713,30.130596090008275,245,vertices
109,25.573626174772038,10.845768959164896,334,vertices
437,9.946334478511682,23.97297289113168,112,people
433,20.44301231773518,15.384253699883901,48,people
386,14.264626984744794,6.405691287427104,350,people
123,12.811931824496742,14.712983798450303,19,vertices
282,31.347005725097866,27.298978869563953,204,vertices
519,23.598029216167344,12.604799981243449,326.0697787855953,drivers
551,15.800046136670026,21.37896498712341,44.77010265840579,drivers
304,30.55466946658095,30.959737020020285,284,vertices
365,9.703412577619556,16.113468073364665,270,people
294,18.400972989639165,2.047506821544451,263,vertices
155,30.590430947905137,23.99987471747899,266,vertices
177,24.935513802520425,11.198662868626718,222,vertices
371,11.817061067560767,8.41140173271626,269,people
461,17.697152689265547,10.153079843294861,168,people
480,13.884396071413526,9.583636856494715,137,people
340,23.191242747118416,19.61363111928668,320,people
217,9.703413893916474,16.113466180650114,89,vertices
361,21.768937459835143,13.919172507303168,79,people
59,30.94972699085072,24.556094514592925,135,vertices
560,20.48489464995536,23.36940337748489,42.22620405358953,drivers
89,31.92465664208283,29.76292321348234,329,vertices
271,24.723368684161265,10.091197198247604,156,vertices
47,25.050577449609396,9.78823636901492,103,vertices
241,30.795296609756253,30.92779909695586,51,vertices
546,24.160720766938955,13.614049016094647,99.33000714558659,drivers
446,19.363898887153518,11.285467737726702,181,people
37,29.98225234768899,22.90775719451168,21,vertices
545,14.521082299445311,1.3429659340122586,128.89988324480214,drivers
136,29.142867339478816,21.325315341728764,181,vertices
258,24.971986895467467,12.39853997408329,306,vertices
4,25.126500734613867,9.151946654004623,28,vertices
544,31.68150977415108,29.312144436215405,229.35361359606418,drivers
389,22.855121033761307,18.579438421088675,310,people
243,17.118276589886293,1.8995142447028646,28,vertices
327,0.2182965653359464,12.309968690620318,260,people
406,24.160720766938955,13.614049016094647,169,people
41,22.06733181952156,25.163069653713162,72,vertices
25,31.95352675973382,30.802545484787423,119,vertices
524,12.930900175878605,3.049607812931277,159.55105009522663,drivers
66,31.300215383516836,27.20272930646417,141,vertices
182,27.2278604959969,17.85138914352731,113,vertices
156,27.909354368933013,19.374773412105913,343,vertices
533,15.24433303208973,6.974462870653481,258.17650004512006,drivers
179,0.2182965653359464,12.309968690620318,164,vertices
318,3.106256281660463,12.394954540534627,105,people
115,24.869305944894126,10.09365716558881,338,vertices
458,5.179953948530133,13.157642705497176,279,people
402,22.855121033761307,18.579438421088675,114,people
203,25.611842122536135,14.937784162270665,47,vertices
73,18.99489187072801,8.024356722260594,323,vertices
183,23.191242747118416,19.61363111928668,176,vertices
297,9.703412577619556,16.113468073364665,130,vertices
194,12.67270016535701,6.019034120422341,142,vertices
48,22.704232689490027,13.853341405177469,356,vertices
449,21.6817275341274,14.88570816249189,31,people
305,11.050673829387357,14.87282967279411,323,vertices
420,30.928285041733737,26.70902831030931,335,people
487,19.64739580284541,14.14631147225453,198,people
510,10.268893082557671,20.75761006974533,150,people
494,20.886712863507825,9.36677765302843,286,people
233,31.54445221027149,27.80172863927108,157,vertices
185,12.592962954385925,5.3924006978135255,36,vertices
257,25.13636852183169,10.950891413718264,331,vertices
256,24.976151591323926,8.585688876948533,49,vertices
153,25.09364422870293,8.565741961093767,284,vertices
470,30.21929253824039,24.098586271513245,162,people
503,16.297907982373374,9.779467976688002,261,people
178,30.921641478995404,26.560295113026726,264,vertices
330,10.076642076251042,18.8241089604999,52,people
543,24.71237421959779,7.850621009383738,200.59311009898727,drivers
558,18.99489187072801,8.024356722260594,248.72349636481295,drivers
180,7.416144581265728,5.794160294321643,191,vertices
91,24.788096869405628,11.388862504764157,147,vertices
224,16.999442272047308,2.4423890304489166,222,vertices
425,29.02344126944635,21.16996261511254,266,people
231,31.6984445414421,28.36920448279671,349,vertices
469,17.571984043590206,22.942038922891093,33,people
550,7.195711918257651,17.98730466751129,253.8033615910565,drivers
463,22.929428850765333,6.520166290063025,53,people
493,12.811931824496742,14.712983798450303,351,people
514,29.781010253472974,23.23533015622187,64.93312161763788,drivers
20,28.908731746196974,20.9150992003162,206,vertices
264,23.719321194857013,7.417863332519829,261,vertices
561,12.968404051833819,15.715817705973555,8.868357015135643,drivers
272,24.80480054179272,8.52061533446435,338,vertices
359,19.363898887153518,11.285467737726702,140,people
540,16.123813618242266,7.1585724335010354,258.17650004511995,drivers
161,19.450758981105732,1.2795028014292122,169,vertices
447,15.832155330452572,21.411332894441703,28,people
