ID,x,y,Heading,breed
221,8.578393986548843,15.272086387494069,64,vertices
650,24.974646138447536,20.046219453658686,104,people
136,26.590861889340232,29.648962894311722,329,vertices
576,5.008114108337042,16.618143972300285,218,vertices
689,25.217231786246295,22.102150420886733,101,people
507,10.58811412315737,6.741639471966318,308,vertices
17,8.309319791819354,17.36045515114724,290,vertices
99,16.778171805224915,14.937302939938895,129,vertices
704,29.493934211169066,29.8057202072573,279.2506037941093,drivers
140,16.18664912068583,14.406642962022227,327,vertices
81,26.923846450451435,22.22516272588197,351,vertices
396,17.12296114064995,9.999765147722744,179,vertices
368,21.408927538285177,9.986241487759521,19,vertices
379,9.910748893604067,8.096117337099397,302,vertices
267,10.180370435361592,15.42764575189895,48,vertices
282,15.800045608962384,21.37896566923313,346,vertices
502,26.701625787824252,17.396827690017293,314,vertices
49,4.776949059967019,10.393720436995368,81,vertices
50,10.357096838408632,5.599755472863761,324,vertices
139,27.00212314306833,26.971728130335027,45,vertices
679,28.04484450000069,21.90939836652546,68,people
440,16.90729514942271,22.357243828028132,255,vertices
112,26.155421289123886,15.14602553016218,188,vertices
178,26.1728023342884,23.07342791061576,293,vertices
630,5.179953948530133,13.157642705497791,162,people
338,23.564532500681825,12.543168611332538,190,vertices
728,15.580098141554268,19.52669005224012,44.22367372866506,drivers
434,31.815918890730423,29.42753587012375,147,vertices
527,5.527075401840225,15.887067621899186,344,vertices
441,22.2383619962807,24.733268921278555,231,vertices
94,19.271197069508162,29.531009860708153,326,vertices
361,24.44101061743164,20.737654847857225,148,vertices
714,6.202673573260567,10.002678519595516,188.51188580108737,drivers
615,20.160963485907537,25.894856641927895,328,people
454,24.38772744869325,28.704054905587235,151,vertices
696,24.304615649948442,20.61498312333074,314.4385066038629,drivers
668,23.008372341749602,10.624739160777402,84,people
708,25.2005195062656,18.5019891680848,126.3616646163099,drivers
457,18.02429579785213,8.525698493796302,254,vertices
341,24.83208578792086,31.12057632323041,343,vertices
205,24.304615649948442,20.61498312333074,322,vertices
453,12.81192955014617,14.712956431548793,76,vertices
394,21.6817275341274,14.885708162492012,263,vertices
557,19.363898887153518,11.28546773772793,237,vertices
563,14.807379127362378,6.207527558913536,255,vertices
13,24.14868955821964,8.388620343691965,113,vertices
96,13.901811500765392,2.5482182030763325,262,vertices
622,6.691783749249672,16.503859863610813,352,people
211,19.56054414887236,6.9989222513966265,345,vertices
587,22.14301437745971,14.328799310141434,26,vertices
332,19.02310573195677,23.06428677685429,114,vertices
656,26.590861889340232,29.648962894311722,211,people
66,23.88203666696502,21.02935975529145,148,vertices
43,14.623175494710399,22.21747716898144,343,vertices
532,12.437260909823198,20.770471156343497,323,vertices
93,24.974646138447536,20.046219453658686,50,vertices
352,23.738528049652636,27.90114587968457,21,vertices
560,14.169744626007484,22.540530800738125,203,vertices
498,31.973567176476365,30.705222421042446,299,vertices
247,11.903647001518035,19.569847061077116,56,vertices
627,20.561001146368024,28.350337692944144,238,people
216,29.267088527115682,28.36204823888537,151,vertices
562,22.52483536435784,22.360217482048277,37,vertices
71,3.2849414589590467,8.275413584263397,38,vertices
21,24.718029072789967,9.477678824341323,17,vertices
328,18.99489187072801,8.024356722260718,307,vertices
259,19.363898887153518,11.285467737726702,16,vertices
416,17.12457377353898,19.666892793242226,216,vertices
491,10.268893082557671,20.75761006974533,114,vertices
63,24.329754083698028,20.590332632110194,266,vertices
343,12.075499909078836,9.880459534224281,292,vertices
474,8.616981373489274,10.947456106425406,145,vertices
283,27.888519949361367,26.759857695927032,309,vertices
56,9.703413893916474,16.113466180650114,304,vertices
158,11.955047388249174,8.079192834022187,88,vertices
511,13.662623856782972,12.440332628453504,331,vertices
655,10.85057236247831,14.071892890871496,176,people
472,13.746238798993613,22.842272385139974,269,vertices
675,8.578393986548843,15.272086387494069,293,people
177,5.636826316758112,7.51263096387259,262,vertices
463,10.85057236247831,14.071892890871496,86,vertices
171,17.675595743853343,9.09597182980324,316,vertices
76,17.680172825059298,21.68445971342801,168,vertices
181,31.98753096112161,30.594262250758803,306,vertices
431,9.703412577621918,16.113468073369216,147,vertices
145,4.518767652852739,6.308411623357557,201,vertices
16,19.0297097923182,15.489436093751932,296,vertices
721,23.704706758000476,11.357020957216989,130.3268654144058,drivers
243,25.220464538247487,27.48093307737212,268,vertices
450,9.424237897329126,20.041442559049454,236,vertices
