ID,x,y,Heading,breed
637,24.768298281924768,18.82020397606532,16,people
641,9.540100998421119,8.83729435342053,137,people
456,23.95207785306587,25.772903769665227,103,vertices
400,26.074933724374226,17.8582443492126,129,vertices
5,19.482251064546492,3.815943706622256,90,vertices
565,20.898342431158447,10.310621086869698,342,vertices
133,19.77064777026599,16.24984813293638,224,vertices
15,24.768298281924768,18.82020397606532,217,vertices
405,30.38950972646355,29.487798840569425,163,vertices
670,19.795937000228722,22.61028693071489,341,people
276,6.419199519386741,5.8582606476989,276,vertices
510,11.868797487530713,12.674902504820949,262,vertices
423,7.507330101148374,18.077818292943373,184,vertices
627,17.680172825059298,21.68445971342801,152,people
466,0,15.221983068348234,265,vertices
297,16.682031635493814,12.39948786149669,43,vertices
214,13.739974518709605,14.628748707824967,96,vertices
152,26.07492709270264,17.85822290547374,67,vertices
190,24.455130389258038,24.313366759672157,201,vertices
243,25.220464538247487,27.48093307737212,97,vertices
498,31.973567176476365,30.705222421042446,28,vertices
55,13.884396071413526,9.583636856494715,121,vertices
649,16.682031635493814,12.39948786149669,230,people
544,26.71393077528559,19.094789592435863,333,vertices
658,24.455087220256186,24.31341884808941,97,people
656,13.647779568084974,21.267868577297904,94,people
459,26.115200148117104,17.82859746799534,130,vertices
341,24.83208578792086,31.12057632323041,294,vertices
668,19.560551580672303,6.998929030182697,130,people
552,22.451197362797657,5.943528827114973,87,vertices
404,19.979346599772136,1.8834139035368962,72,vertices
579,22.1430194159979,14.328793436319673,165,vertices
665,20.443012317737544,15.38425369988845,337,people
221,8.578393986548843,15.272086387494069,240,vertices
386,27.52287015808007,25.041025077717713,154,vertices
418,0.2182965653359464,12.309968690620318,37,vertices
234,19.754063373783495,1.6260290684900909,166,vertices
478,2.3146019796008606,15.043616815694637,138,vertices
292,22.238361996275977,24.73326892128249,254,vertices
660,11.553391690026192,8.989599733592733,347,people
22,18.798636905249527,3.6606449896620243,271,vertices
457,18.02429579785213,8.525698493796302,357,vertices
442,19.482251064548855,3.815943706622256,199,vertices
511,13.662623856782972,12.440332628453504,31,vertices
251,9.49531371083449,6.191336350097398,280,vertices
9,21.721143012292426,22.986388679947634,24,vertices
254,11.902953413264958,17.764870519847396,314,vertices
172,31.906044239232287,30.91294776713838,272,vertices
521,8.12242157473305,12.263628278378494,280,vertices
12,5.194958518645702,8.446984244904325,330,vertices
638,20.882377040967086,18.619219993494763,86,people
200,9.946334478511682,23.97297289113168,34,vertices
408,3.4494931012169356,9.314001684738868,238,vertices
163,11.817061067560767,8.41140173271626,7,vertices
337,6.810110710592372,14.06137560082097,305,vertices
372,19.45075898110337,1.2795028014267533,9,vertices
517,15.429730496799785,5.1606650737341795,320,vertices
58,12.811931824496742,14.712983798450303,176,vertices
120,25.864091840607333,25.330859748446247,38,vertices
741,9.913550047823803,8.090562913339355,153.43112877522753,drivers
216,29.267088527115682,28.36204823888537,317,vertices
202,20.160963485907537,25.894856641927895,278,vertices
448,22.127190828049656,7.896909508052739,138,vertices
713,16.199550808617868,17.204343137581578,43.68004996917239,drivers
71,3.2849414589590467,8.275413584263397,145,vertices
421,5.983672815251366,11.654247794568194,343,vertices
68,27.615288628758517,18.70071658556955,330,vertices
737,24.38852644483743,20.69045131768869,210.41408009240456,drivers
580,18.070261564331606,23.624028867160224,354,vertices
136,26.590861889340232,29.648962894311722,160,vertices
635,20.882377040967086,18.619219993494763,257,people
250,24.91908570695039,22.967184485632327,204,vertices
429,3.106256281660463,12.394954540534627,329,vertices
483,13.151299649198963,11.14123921285636,55,vertices
11,11.70387104620946,10.50303753881428,261,vertices
500,20.777263203169557,6.086714317653787,296,vertices
340,15.703530949613413,23.405111371478515,206,vertices
7,24.760165884512563,25.575848202249045,109,vertices
197,19.029703417733867,15.48944196607255,283,vertices
629,20.443012317737544,15.384253699882548,317,people
505,20.658495781850036,10.1253629410017,66,vertices
312,14.623170098384934,22.217471915320452,23,vertices
112,26.155421289123886,15.14602553016218,7,vertices
711,20.676518657060516,21.892489425199617,309.18486045553044,drivers
377,31.999192109540495,30.4190591403579,72,vertices
620,21.76895699100247,13.919169679793857,323,people
419,23.598029216167344,12.604799981243449,36,vertices
225,27.66838284399243,30.103049875181597,246,vertices
51,24.455087220256186,24.31341884808941,296,vertices
553,1.7067216852222165,16.03094713963864,81,vertices
300,19.271201222877476,29.53100605876118,211,vertices
139,27.00212314306833,26.971728130335027,84,vertices
434,31.815918890730423,29.42753587012375,9,vertices
192,30.437962104455988,30.981621580943152,342,vertices
72,20.561001146368024,28.350337692944144,5,vertices
281,12.351086396466071,7.12569618106071,47,vertices
698,26.923846450451435,22.22516272588197,105.73154359935393,drivers
336,31.41246457099754,27.596244711367188,165,vertices
415,11.050673829387357,14.87282967279411,108,vertices
507,10.58811412315737,6.741639471966318,238,vertices
722,26.014190999144418,26.22267367198225,189.55378139384038,drivers
480,12.659860771596003,6.073587389794696,206,vertices
239,15.832155330452572,21.411332894441703,121,vertices
168,31.95352675973382,30.802545484787423,308,vertices
433,11.528756795468832,19.8422310045523,177,vertices
274,20.77726320317192,6.086714317653664,37,vertices
82,31.147560875800508,25.980867505602834,304,vertices
80,12.399382729397638,6.959511762101519,18,vertices
147,6.8969388957085735,15.820215192958141,23,vertices
145,4.518767652852739,6.308411623357557,322,vertices
431,9.703412577621918,16.113468073369216,356,vertices
353,24.659800961086052,11.712108028148766,357,vertices
46,2.9126735708803695,14.072217967239483,200,vertices
468,20.676518657060516,21.892489425199617,281,vertices
621,22.60344205553374,16.385667360394205,301,people
409,5.6095857628384485,12.353995671752653,347,vertices
545,25.444517219994243,19.64977628807843,221,vertices
591,5.008114108337042,16.618143972298807,71,vertices
345,13.15732108495654,17.03735247314675,337,vertices
495,28.256767299816925,28.490900821408076,214,vertices
237,19.21385814191247,13.314428833469496,223,vertices
502,26.701625787824252,17.396827690017293,147,vertices
142,20.77726320317192,6.086714317653787,134,vertices
476,22.804524232129992,13.551872740744185,246,vertices
399,15.33422642240147,8.679843592452727,93,vertices
482,15.000047184551711,9.6741654027367,279,vertices
75,7.337080199452935,14.353519076220026,92,vertices
322,11.643343976592075,21.402567850704727,264,vertices
666,10.850582112656442,14.071895489264547,294,people
696,7.337080199452935,14.353519076220518,180,drivers
99,16.778171805224915,14.937302939938895,326,vertices
232,25.2005195062656,18.5019891680848,326,vertices
398,15.605644089559487,0.5078026007725802,308,vertices
547,10.076642076253405,18.824108960502233,310,vertices
149,8.07962801496976,6.02016166118756,104,vertices
538,12.678576044565617,6.020461290805249,234,vertices
227,23.008372341749602,10.624739160777402,293,vertices
531,19.14979195597586,17.0491144697264,71,vertices
463,10.85057236247831,14.071892890871496,256,vertices
662,11.903647001518035,19.569847061077116,161,people
49,4.776949059967019,10.393720436995368,115,vertices
140,16.18664912068583,14.406642962022227,112,vertices
449,15.24433303208973,6.974462870653358,12,vertices
252,27.349936209522223,28.60655465975093,25,vertices
622,15.767706375525808,10.91802637547509,46,people
61,31.99920358132713,30.130596090008645,345,vertices
351,16.50101155657179,20.472903557462068,267,vertices
739,22.055117040874478,24.079141870089877,195.64950602543513,drivers
268,22.871021683931055,20.217038454145367,275,vertices
519,27.01625304050662,31.611776605496438,273,vertices
106,3.790410406027567,12.646580542724953,132,vertices
207,6.3294404501452535,10.84969349708495,213,vertices
