ID,x,y,Heading,breed
517,15.429730496799785,5.1606650737341795,321,vertices
316,15.90405203802721,7.112567769951788,216,vertices
148,18.265269258701228,4.7964952966176035,227,vertices
86,24.329754083698028,20.59033263210872,13,vertices
76,17.680172825059298,21.68445971342801,184,vertices
302,31.95785303596779,29.940357513069802,112,vertices
253,16.091562193655314,15.943121182610964,245,vertices
516,23.598475246968775,12.604136973073375,121,vertices
100,9.016396762957243,9.884535003430756,328,vertices
503,22.833277152553922,26.27032119542701,202,vertices
336,31.41246457099754,27.596244711367188,194,vertices
738,6.8969388957085735,15.820215192958141,66.31173236796849,drivers
73,19.64739580284541,14.14631147225453,309,vertices
96,13.901811500765392,2.5482182030763325,142,vertices
651,5.888555667800746,15.37781215472156,287,people
345,13.15732108495654,17.03735247314675,245,vertices
412,23.315043111484478,27.3773932704047,170,vertices
487,12.751813956440463,21.92271472649678,52,vertices
56,9.703413893916474,16.113466180650114,194,vertices
169,3.23572629119073,10.64761890098432,184,vertices
614,17.488655494979454,17.293008542165943,17,people
509,19.928635140639695,19.727182485090797,4,vertices
186,12.412184128416277,12.734546554136251,195,vertices
501,20.031344185216295,8.427963024699803,204,vertices
9,21.721143012292426,22.986388679947634,211,vertices
222,18.447702861236937,7.833250149848654,186,vertices
540,28.974545543667208,26.500271117083773,287,vertices
350,19.560551580672303,6.998929030182697,285,vertices
439,7.271077066483436,7.735742877051928,292,vertices
428,12.655740283448159,13.873972871272775,145,vertices
684,5.983672815251366,11.654247794568194,279,people
190,24.455130389258038,24.313366759672157,11,vertices
676,10.162214626655969,15.01630991167356,197,people
741,17.488655494979454,17.293008542165943,139.4879422015373,drivers
411,24.455103412006306,24.313371869726364,153,vertices
170,23.425774144829532,27.51868565482166,2,vertices
409,5.6095857628384485,12.353995671752653,93,vertices
647,18.331277422603613,18.107161526834712,345,people
714,11.921693421243877,11.088689546059344,267.55284009664,drivers
289,19.776040371970247,16.242897330873692,22,vertices
166,23.704706758000476,11.357020957216989,7,vertices
44,11.250034088644645,23.02019813587497,314,vertices
549,20.793330573198382,23.709248333410663,248,vertices
16,19.0297097923182,15.489436093751932,216,vertices
429,3.106256281660463,12.394954540534627,49,vertices
619,10.268893082557671,20.75761006974533,261,people
504,16.09159810260627,15.943152327339222,340,vertices
403,19.928607832366925,19.72721420962576,145,vertices
625,26.07492709270264,17.85822290547374,336,people
719,24.237720257633377,11.917550602068257,43.55860612952904,drivers
219,21.768937459835143,13.919172507303168,245,vertices
40,24.31342841124923,16.11760076538599,134,vertices
353,24.659800961086052,11.712108028148766,346,vertices
92,5.893454197868354,10.831060221986744,223,vertices
311,1.985108517545632,11.875534581316272,131,vertices
31,30.349590054627008,28.223990051414198,170,vertices
4,18.392728648173602,21.06418531080343,220,vertices
397,25.77519782969733,29.776864196634833,235,vertices
348,14.799465373941517,0,170,vertices
231,23.95869161413668,25.753715151728613,232,vertices
400,26.074933724374226,17.8582443492126,36,vertices
133,19.77064777026599,16.24984813293638,54,vertices
172,31.906044239232287,30.91294776713838,66,vertices
63,24.329754083698028,20.590332632110194,251,vertices
473,26.92384938975012,22.225171055267197,53,vertices
612,19.029703417733867,15.48944196607255,343,people
306,19.77604407318411,16.242901067450774,303,vertices
141,16.297907982373374,9.779467976688125,205,vertices
627,19.951466541213517,9.696006417902918,12,people
388,25.1465628680087,21.067662442452075,29,vertices
24,23.19422703018175,28.771181420260778,56,vertices
712,16.919891331589596,17.958662101423645,223.68004996920467,drivers
269,28.67545356786841,30.589699303928334,356,vertices
374,20.793330573193657,23.709248333414106,7,vertices
152,26.07492709270264,17.85822290547374,31,vertices
645,19.36389888715588,11.285467737726702,153,people
683,20.443012317737544,15.38425369988845,235,people
185,30.349592535374597,28.22398858625727,61,vertices
471,13.647779568084974,21.267868577297904,208,vertices
53,3.911188917303789,7.2770427215477245,78,vertices
446,14.264626984744794,6.405691287427104,334,vertices
50,10.357096838408632,5.599755472863761,281,vertices
189,13.077794911722599,4.887279369202012,223,vertices
382,17.10259705029151,7.363469952143661,98,vertices
436,24.91909863847395,22.967187763906065,310,vertices
742,25.798027359060622,24.938337731206417,9.553781393771544,drivers
392,27.540050552950742,29.500124086482657,318,vertices
385,15.767727720259929,10.918011913234958,271,vertices
283,27.888519949361367,26.759857695927032,60,vertices
127,17.860821080289277,14.309379482062251,61,vertices
129,6.322711579642311,17.733730165157418,144,vertices
326,12.751813956442826,21.92271472649678,111,vertices
730,24.760165884512563,25.575848202249045,193.58323890159033,drivers
112,26.155421289123886,15.14602553016218,236,vertices
349,7.829903815533178,6.550025792200486,17,vertices
628,10.85057236247831,14.071892890871496,84,people
200,9.946334478511682,23.97297289113168,223,vertices
201,19.795914341902897,22.610305400427958,6,vertices
527,5.527075401840225,15.887067621899186,347,vertices
371,24.757288095339867,32,117,vertices
194,31.92465664208283,29.76292321348234,327,vertices
529,22.225095584758407,29.314775256828817,340,vertices
670,21.927117904816196,17.40550787089409,175,people
586,25.271624273490485,10.53659499909891,14,vertices
680,15.334236776675807,8.67981511344963,247,people
555,26.78599311770735,21.834513768755592,19,vertices
268,22.871021683931055,20.217038454145367,147,vertices
581,20.242777730782432,26.348580106887614,216,vertices
297,16.682031635493814,12.39948786149669,22,vertices
519,27.01625304050662,31.611776605496438,114,vertices
532,12.437260909823198,20.770471156343497,104,vertices
435,21.76895699100247,13.919169679793857,187,vertices
261,7.337080199452935,14.353519076220518,208,vertices
745,13.985287166671572,17.888065119535774,132.71952369252682,drivers
697,20.898342431158447,10.310621086869698,302.42818530668836,drivers
521,8.12242157473305,12.263628278378494,215,vertices
381,16.919891331589596,17.958662101423645,189,vertices
682,19.02310573195677,23.06428677685429,77,people
106,3.790410406027567,12.646580542724953,165,vertices
452,27.350034655363345,28.606542104337503,358,vertices
733,12.71265346154916,18.982047309777485,126.0010268478062,drivers
584,8.07962801496976,6.02016166118301,152,vertices
469,20.792670602950572,25.90347331653528,50,vertices
478,2.3146019796008606,15.043616815694637,156,vertices
295,31.99884622979203,30.07595960815649,36,vertices
204,6.202673573260567,10.002678519595516,97,vertices
609,24.160720766938955,13.614049016094647,67,people
464,13.151317283568755,11.141234144662159,196,vertices
310,17.122960082361704,9.9997668784756,338,vertices
240,17.571984043590206,22.942038922891093,171,vertices
97,30.86501990334936,24.257872271871978,244,vertices
536,22.399717775746005,14.609895571654612,201,vertices
396,17.12296114064995,9.999765147722744,183,vertices
498,31.973567176476365,30.705222421042446,263,vertices
325,22.995394993474168,9.061134149113762,65,vertices
156,20.68519284753824,14.035201635789821,63,vertices
19,26.250346190064334,31.743409063605238,51,vertices
604,15.012544254582673,15.961345519983755,84,people
247,11.903647001518035,19.569847061077116,90,vertices
620,21.927117904816196,17.40550787089409,127,people
361,24.44101061743164,20.737654847857225,280,vertices
380,26.045190735894106,22.47266374420609,28,vertices
737,7.337080199452935,14.353519076222362,0,drivers
282,15.800045608962384,21.37896566923313,281,vertices
321,27.00292651763181,26.97550430283513,178,vertices
425,15.444816909485777,12.852573445193217,339,vertices
90,22.243296389601266,12.59756561924921,300,vertices
319,9.913550047823803,8.090562913339355,182,vertices
723,22.855121033761307,18.57943842108855,198.0046169147546,drivers
11,11.70387104620946,10.50303753881428,272,vertices
367,5.179953948530133,13.157642705497299,282,vertices
430,15.508920172039556,16.481135474583297,346,vertices
149,8.07962801496976,6.02016166118756,8,vertices
213,22.855121033761307,18.57943842108855,141,vertices
154,2.7982965576092504,9.051212432875499,165,vertices
644,18.070261564331606,23.624028867160224,246,people
337,6.810110710592372,14.06137560082097,146,vertices
702,19.02310573195677,23.06428677685429,44.22367372865085,drivers
502,26.701625787824252,17.396827690017293,165,vertices
174,14.831579574321855,20.402719310975414,212,vertices
1,30.398041949683645,29.759135868992036,106,vertices
476,22.804524232129992,13.551872740744185,170,vertices
616,26.71393077528559,19.094789592435863,344,people
119,26.180164321367158,27.208803915058866,219,vertices
666,9.016401026056558,9.884526478599811,173,people
399,15.33422642240147,8.679843592452727,245,vertices
402,13.985287166671572,17.888065119535774,45,vertices
260,17.763055034323283,18.841597810733397,254,vertices
35,18.631237955635733,10.78769766894005,62,vertices
218,22.60344205553374,16.385667360394205,231,vertices
84,17.488655494979454,17.293008542165943,44,vertices
720,9.955076993894682,8.090331629829318,270.3191044185788,drivers
203,10.238734366804106,19.351912466283142,94,vertices
451,20.882368676542473,18.619212489699393,11,vertices
408,3.4494931012169356,9.314001684738868,180,vertices
17,8.309319791819354,17.36045515114724,191,vertices
277,20.443012317737544,15.384253699882548,126,vertices
26,4.776951672459597,10.39370826960511,246,vertices
713,10.180370435361592,15.42764575189895,302.5174013322789,drivers
176,13.662605247790397,12.44034608568608,302,vertices
296,23.37393977360912,27.450234775937986,359,vertices
123,22.59725237624266,13.799258116351197,287,vertices
209,18.447699676449158,7.833252537571472,152,vertices
46,2.9126735708803695,14.072217967239483,168,vertices
573,31.65935625224816,29.101730707122183,5,vertices
717,25.1465628680087,21.067662442452075,189.553781393804,drivers
434,31.815918890730423,29.42753587012375,97,vertices
241,27.797698142787976,30.71094197713117,306,vertices
643,24.768298281924768,18.82020397606532,333,people
134,18.873164710257832,24.722958377226156,332,vertices
5,19.482251064546492,3.815943706622256,148,vertices
315,24.455108787037386,24.31335627473922,112,vertices
552,22.451197362797657,5.943528827114973,36,vertices
116,19.951466541213517,9.696006417902918,221,vertices
144,13.973460815589704,22.34823961162949,271,vertices
221,8.578393986548843,15.272086387494069,259,vertices
212,5.179953948530133,13.157642705499637,248,vertices
193,9.613351665673624,16.0458478663584,9,vertices
121,19.36389888715588,11.285467737726702,134,vertices
499,28.568536202259203,29.95645220865201,288,vertices
443,0.05779146750725864,14.451080039296677,315,vertices
147,6.8969388957085735,15.820215192958141,173,vertices
335,32,30.291195301604095,158,vertices
548,21.927117904816196,17.40550787089409,303,vertices
716,12.65573937316925,13.873973204629555,290.1134323560124,drivers
122,22.99540156037424,9.061142955046346,91,vertices
599,11.70387104620946,10.50303753881428,8,people
611,14.496910250356422,14.560039758620274,306,people
257,9.910770872465786,8.096120337707317,159,vertices
288,30.237445406054917,24.673320611889814,141,vertices
196,23.040144266481782,11.921146865494789,95,vertices
317,12.968404051833819,15.715817705973555,207,vertices
491,10.268893082557671,20.75761006974533,271,vertices
500,20.777263203169557,6.086714317653787,326,vertices
279,20.192227799562932,26.799665024996468,122,vertices
270,2.38079951343548,12.208352796972436,308,vertices
669,12.351086396466071,7.12569618106071,175,people
25,22.06733181952156,25.163069653713162,191,vertices
701,23.6742957644828,12.740326682063104,209.10587694444928,drivers
624,23.598029216167344,12.604799981243449,258,people
685,17.13300182392112,14.32072274173246,190,people
