ID,x,y,Heading,breed
447,16.22335601692854,18.77385272206828,48,vertices
637,26.1728023342884,23.07342791061576,40,people
696,20.882368676542473,18.619212489699393,48.104452715058756,drivers
106,3.790410406027567,12.646580542724953,63,vertices
191,27.533116236600478,29.467531948592853,177,vertices
434,31.815918890730423,29.42753587012375,26,vertices
535,21.296211754943997,13.401515566109472,51,vertices
398,15.605644089559487,0.5078026007725802,337,vertices
265,6.470617090713749,11.792989821584648,84,vertices
642,20.658495781850036,10.1253629410017,302,people
159,15.334236776675807,8.67981511344963,235,vertices
510,11.868797487530713,12.674902504820949,160,vertices
339,15.767706375525808,10.91802637547509,97,vertices
493,24.32975408370039,20.59033263210872,285,vertices
33,21.446061938279854,21.266138466606904,312,vertices
38,20.959217514362162,30.024816727636644,151,vertices
229,4.198580516386091,6.818871993008227,21,vertices
516,23.598475246968775,12.604136973073375,36,vertices
437,16.65758143986599,24.453898590530702,72,vertices
606,9.571055139059116,21.64647058979313,182,people
613,8.578393986548843,15.272086387494069,10,people
311,1.985108517545632,11.875534581316272,273,vertices
274,20.77726320317192,6.086714317653664,249,vertices
463,10.85057236247831,14.071892890871496,355,vertices
592,11.533260720942948,9.854605153766437,58,vertices
160,26.617468840204335,25.163666772103404,219,vertices
375,13.79161534221777,16.66946949155265,39,vertices
248,9.540100998421119,8.83729435342053,171,vertices
218,22.60344205553374,16.385667360394205,337,vertices
457,18.02429579785213,8.525698493796302,343,vertices
697,19.21385814191247,13.314428833469496,243.9008363805956,drivers
258,25.812576039033942,21.37917644351819,310,vertices
552,22.451197362797657,5.943528827114973,249,vertices
32,26.92384938975012,22.225171055267317,119,vertices
231,23.95869161413668,25.753715151728613,166,vertices
181,31.98753096112161,30.594262250758803,191,vertices
570,6.3227115796399485,17.733730165155205,21,vertices
141,16.297907982373374,9.779467976688125,189,vertices
631,15.012544254582673,15.961345519983755,144,people
632,20.160963485907537,25.894856641927895,258,people
563,14.807379127362378,6.207527558913536,68,vertices
415,11.050673829387357,14.87282967279411,281,vertices
257,9.910770872465786,8.096120337707317,263,vertices
199,22.225101374499612,29.31478904502328,34,vertices
316,15.90405203802721,7.112567769951788,240,vertices
702,8.139590367259196,14.95015751830045,53.37047873712896,drivers
85,20.038611673201785,24.10769153192681,149,vertices
612,25.217231786246295,22.102150420886733,317,people
59,14.299226274442672,9.617298936277711,335,vertices
506,12.399382273632085,6.959511707278733,144,vertices
534,18.265258746454347,4.796493461135117,352,vertices
421,5.983672815251366,11.654247794568194,229,vertices
397,25.77519782969733,29.776864196634833,323,vertices
271,24.43456656107955,11.813926035038065,98,vertices
40,24.31342841124923,16.11760076538599,17,vertices
364,31.68150977415108,29.312144436215405,320,vertices
238,26.590862999341727,29.648969489389252,315,vertices
644,17.12296114064995,9.999765147722744,170,people
596,12.968404051833819,15.715817705973555,289,people
469,20.792670602950572,25.90347331653528,325,vertices
595,11.101412555477253,5.715171561293374,157,vertices
442,19.482251064548855,3.815943706622256,122,vertices
384,11.552728827347194,9.018082207896546,143,vertices
254,11.902953413264958,17.764870519847396,119,vertices
439,7.271077066483436,7.735742877051928,181,vertices
103,19.9286078323622,19.72721420962576,36,vertices
169,3.23572629119073,10.64761890098432,197,vertices
142,20.77726320317192,6.086714317653787,21,vertices
568,4.3233950587058425,11.429456554537143,343,vertices
387,20.882377040967086,18.619219993494763,124,vertices
739,1.6175080211724102,11.919822299549237,51.03325513204004,drivers
726,14.841194425933558,11.588040458897908,25.517390058310696,drivers
362,27.01625168443246,31.611770348383512,206,vertices
155,23.738524451891266,27.90114689985332,265,vertices
143,26.14967043316604,22.96468937641227,326,vertices
111,20.898346645207194,10.310624341811838,313,vertices
344,15.800046136670026,21.37896498712341,21,vertices
406,18.331258506083998,18.107143249431175,9,vertices
247,11.903647001518035,19.569847061077116,294,vertices
566,26.155422722793915,15.146028821841702,20,vertices
170,23.425774144829532,27.51868565482166,6,vertices
267,10.180370435361592,15.42764575189895,3,vertices
45,24.890495185916834,30.43382586612223,319,vertices
390,29.597117674272557,30.46239160879771,98,vertices
252,27.349936209522223,28.60655465975093,307,vertices
615,1.6175080211724102,11.919822299549237,14,people
154,2.7982965576092504,9.051212432875499,95,vertices
71,3.2849414589590467,8.275413584263397,46,vertices
690,19.951466541213517,9.696006417902918,47,people
89,20.886712863507825,9.36677765302843,78,vertices
547,10.076642076253405,18.824108960502233,153,vertices
677,19.776040371970247,16.242897330873692,46,people
268,22.871021683931055,20.217038454145367,135,vertices
11,11.70387104620946,10.50303753881428,58,vertices
57,14.623175494712761,22.21747716898144,189,vertices
685,22.957360366312244,13.811754022851845,287,people
529,22.225095584758407,29.314775256828817,106,vertices
250,24.91908570695039,22.967184485632327,218,vertices
18,18.31978422695641,16.32029641602588,43,vertices
182,29.305847649609106,21.55419716716254,153,vertices
381,16.919891331589596,17.958662101423645,42,vertices
194,31.92465664208283,29.76292321348234,259,vertices
693,30.437962104455988,30.981621580943152,150,people
262,24.313429693533724,16.117602945771978,160,vertices
514,20.443012317737544,15.38425369988845,74,vertices
98,10.74154810807953,18.4384715206745,79,vertices
429,3.106256281660463,12.394954540534627,143,vertices
253,16.091562193655314,15.943121182610964,135,vertices
77,10.076642076251042,18.824108960499775,332,vertices
663,11.643343976592075,21.402567850704727,79,people
740,27.210329640396203,27.94980948266342,12.009364188531094,drivers
544,26.71393077528559,19.094789592435863,201,vertices
189,13.077794911722599,4.887279369202012,313,vertices
445,28.35683942578386,22.569203460780237,235,vertices
500,20.777263203169557,6.086714317653787,151,vertices
288,30.237445406054917,24.673320611889814,121,vertices
561,23.315043111482115,27.3773932704047,121,vertices
520,11.533260743458815,9.854604186303948,275,vertices
640,20.443012317737544,15.38425369988845,253,people
618,22.399717775746005,14.609895571654612,183,people
127,17.860821080289277,14.309379482062251,236,vertices
461,19.667062145103124,30.749597352529992,344,vertices
325,22.995394993474168,9.061134149113762,255,vertices
737,16.982399851499355,15.120517638815382,312.7195236925618,drivers
95,20.412092959203452,12.433311425495349,238,vertices
51,24.455087220256186,24.31341884808941,246,vertices
536,22.399717775746005,14.609895571654612,63,vertices
745,24.768298281924768,18.82020397606532,189.5537813937699,drivers
448,22.127190828049656,7.896909508052739,86,vertices
711,25.26263320692941,21.75729418568308,189.55378139380377,drivers
414,26.155422722793915,15.146028821841579,228,vertices
39,10.441985625388277,22.35905915446018,357,vertices
175,31.990819491425615,30.01118492608592,248,vertices
377,31.999192109540495,30.4190591403579,32,vertices
490,24.659800961086052,11.712108028148641,104,vertices
530,24.142659401204682,8.377085441355216,14,vertices
382,17.10259705029151,7.363469952143661,186,vertices
571,0.8967030769112132,11.336818344754167,134,vertices
345,13.15732108495654,17.03735247314675,195,vertices
480,12.659860771596003,6.073587389794696,210,vertices
403,19.928607832366925,19.72721420962576,323,vertices
353,24.659800961086052,11.712108028148766,5,vertices
716,17.571984043590206,22.942038922891093,216.15272233760356,drivers
466,0,15.221983068348234,158,vertices
680,17.697152689265547,10.153079843294861,319,people
709,16.982399851499355,15.120517638815382,228.10445271500203,drivers
436,24.91909863847395,22.967187763906065,244,vertices
163,11.817061067560767,8.41140173271626,258,vertices
151,7.416144581265728,5.794160294321643,140,vertices
721,8.616981373489274,10.947456106425406,267.55284009664194,drivers
91,30.21929253824039,24.098586271513245,226,vertices
698,26.07492709270264,17.85822290547374,126.36166461633991,drivers
558,22.04726236025767,9.614013096695288,281,vertices
209,18.447699676449158,7.833252537571472,86,vertices
666,15.632408059131473,7.85970725188798,321,people
93,24.974646138447536,20.046219453658686,91,vertices
491,10.268893082557671,20.75761006974533,173,vertices
73,19.64739580284541,14.14631147225453,323,vertices
62,5.888555667800746,15.37781215472156,42,vertices
394,21.6817275341274,14.885708162492012,69,vertices
418,0.2182965653359464,12.309968690620318,220,vertices
728,26.61763596436615,25.163644134196918,192.00936418855053,drivers
435,21.76895699100247,13.919169679793857,315,vertices
705,19.341146764266387,23.391065293790476,224.22367372865665,drivers
