ID,x,y,Heading,breed
217,17.12459803080791,19.666916830399792,2,vertices
402,13.985287166671572,17.888065119535774,41,vertices
2,29.493934211169066,29.8057202072573,119,vertices
134,18.873164710257832,24.722958377226156,216,vertices
369,26.61763596436615,25.163644134196918,333,vertices
285,17.401950293838063,9.543498871664633,304,vertices
328,18.99489187072801,8.024356722260718,242,vertices
374,20.793330573193657,23.709248333414106,354,vertices
213,22.855121033761307,18.57943842108855,141,vertices
660,17.9296019754922,5.5112869410491925,159,people
602,22.60344205553374,16.385667360394205,10,people
234,19.754063373783495,1.6260290684900909,20,vertices
519,27.01625304050662,31.611776605496438,226,vertices
60,24.65980096108369,11.712108028148641,240,vertices
185,30.349592535374597,28.22398858625727,229,vertices
190,24.455130389258038,24.313366759672157,84,vertices
53,3.911188917303789,7.2770427215477245,129,vertices
156,20.68519284753824,14.035201635789821,215,vertices
115,19.795937000228722,22.61028693071489,290,vertices
581,20.242777730782432,26.348580106887614,129,vertices
718,17.488655494979454,17.293008542165943,139.4879422015373,drivers
729,20.68519284753824,14.035201635789821,243.90083883752095,drivers
414,26.155422722793915,15.146028821841579,40,vertices
391,31.81089631739092,30.806823086980227,160,vertices
289,19.776040371970247,16.242897330873692,174,vertices
672,20.412092959203452,12.433311425495349,189,people
675,14.299226274442672,9.617298936277711,27,people
549,20.793330573198382,23.709248333410663,340,vertices
502,26.701625787824252,17.396827690017293,161,vertices
89,20.886712863507825,9.36677765302843,254,vertices
172,31.906044239232287,30.91294776713838,140,vertices
625,6.8969388957085735,15.820215192958141,338,people
282,15.800045608962384,21.37896566923313,137,vertices
389,0.17619141058116689,12.871654542252829,326,vertices
38,20.959217514362162,30.024816727636644,97,vertices
319,9.913550047823803,8.090562913339355,75,vertices
497,23.191242747118416,19.613631119286804,284,vertices
54,5.696457700613593,11.35880300509213,343,vertices
386,27.52287015808007,25.041025077717713,346,vertices
397,25.77519782969733,29.776864196634833,182,vertices
171,17.675595743853343,9.09597182980324,273,vertices
232,25.2005195062656,18.5019891680848,39,vertices
153,18.873164710260195,24.722958377225297,265,vertices
303,23.368495860653063,27.466029617727514,303,vertices
346,18.331277422603613,18.107161526834712,311,vertices
588,15.892519792004991,4.382203298782217,150,vertices
544,26.71393077528559,19.094789592435863,93,vertices
311,1.985108517545632,11.875534581316272,204,vertices
446,14.264626984744794,6.405691287427104,10,vertices
50,10.357096838408632,5.599755472863761,267,vertices
166,23.704706758000476,11.357020957216989,292,vertices
416,17.12457377353898,19.666892793242226,55,vertices
487,12.751813956440463,21.92271472649678,139,vertices
661,16.778171805224915,14.937302939938895,307,people
607,12.968404051833819,15.715817705973555,252,people
410,15.703514941045102,23.405125306814064,52,vertices
682,20.192227799562932,26.799665024996468,333,people
643,20.898346645207194,10.310624341811838,87,people
105,22.301445063322962,11.044912545135542,87,vertices
308,29.781010253472974,23.23533015622175,296,vertices
349,7.829903815533178,6.550025792200486,315,vertices
103,19.9286078323622,19.72721420962576,197,vertices
306,19.77604407318411,16.242901067450774,350,vertices
206,15.67175455070217,15.579011537833932,285,vertices
4,18.392728648173602,21.06418531080343,243,vertices
477,1.7067122627905154,16.0309624437262,155,vertices
318,8.96032680453589,6.466334558767723,329,vertices
320,14.831579574319493,20.402719310975414,278,vertices
744,18.02429579785213,8.525698493796302,254.4408018708441,drivers
212,5.179953948530133,13.157642705499637,122,vertices
561,23.315043111482115,27.3773932704047,246,vertices
266,5.527065750174324,15.887065087806327,234,vertices
381,16.919891331589596,17.958662101423645,342,vertices
262,24.313429693533724,16.117602945771978,0,vertices
336,31.41246457099754,27.596244711367188,5,vertices
667,26.1728023342884,23.07342791061576,299,people
365,6.691783749249672,16.503859863610813,27,vertices
13,24.14868955821964,8.388620343691965,127,vertices
515,5.89345573320236,10.8310608234021,48,vertices
564,30.394892539679628,29.658980079619127,138,vertices
684,20.443012317737544,15.38425369988845,293,people
312,14.623170098384934,22.217471915320452,322,vertices
587,22.14301437745971,14.328799310141434,277,vertices
21,24.718029072789967,9.477678824341323,41,vertices
609,10.850582112656442,14.071895489264547,43,people
27,26.84940724797596,30.841927579470898,134,vertices
273,12.231136505407358,11.920679204326765,260,vertices
86,24.329754083698028,20.59033263210872,18,vertices
238,26.590862999341727,29.648969489389252,145,vertices
593,22.055117040874478,24.079141870089877,153,vertices
692,22.60343716221698,16.38566812749651,123,people
279,20.192227799562932,26.799665024996468,57,vertices
91,30.21929253824039,24.098586271513245,352,vertices
350,19.560551580672303,6.998929030182697,14,vertices
513,25.08706790551671,10.183578658165054,243,vertices
376,12.619933916139647,9.79112569093493,108,vertices
332,19.02310573195677,23.06428677685429,270,vertices
492,25.527891414092252,11.330494048603112,214,vertices
74,16.68205639550447,12.39946738755226,282,vertices
56,9.703413893916474,16.113466180650114,164,vertices
560,14.169744626007484,22.540530800738125,243,vertices
610,14.264626984744794,6.405691287427104,67,people
700,27.01625168443246,31.611770348383512,99.75169287566814,drivers
591,5.008114108337042,16.618143972298807,332,vertices
5,19.482251064546492,3.815943706622256,218,vertices
448,22.127190828049656,7.896909508052739,152,vertices
589,12.52139502512138,13.225478000848222,21,vertices
324,13.658014911635703,14.636188137235884,333,vertices
596,9.540100998421119,8.83729435342053,314,people
31,30.349590054627008,28.223990051414198,2,vertices
