365,"365","366",0.0919452533372919,4
366,"366","367",0.0517232644540295,4
367,"367","368",0.0433909018235868,4
368,"368","369",0.0618615599102537,4
369,"369","370",0.0772861725390611,4
370,"370","371",0.0377132225932093,4
371,"371","372",0.0686443157299094,4
372,"372","373",0.0872289361043178,4
373,"373","374",0.0871978354734117,4
374,"374","375",0.0230056053563493,4
375,"375","376",0.0889857255948727,4
376,"376","377",0.000221006047323678,4
377,"377","384",0.018953299542925,4
378,"376","378",0.0850633814749065,4
379,"378","379",0.0430340345637391,4
380,"379","380",0.0581933829836379,4
381,"380","391",0,4
382,"376","381",0.0281173703591416,4
383,"381","382",0.0866844450877239,4
384,"382","383",0.0608615973833812,4
385,"383","402",0.0354406206256174,4
386,"384","385",0.0522147964342655,4
387,"385","386",0.059543571159831,4
388,"386","387",0.0316465507997384,4
389,"387","388",0.107503206559505,4
390,"388","389",0.0640470177365067,4
391,"389","390",0.0702246445837396,4
392,"390","391",0.0331359003071046,4
393,"391","394",0.0720776407830645,4
396,"394","395",0.0659179820590906,4
397,"395","396",0.0598210922632445,4
398,"396","397",0.0750483874122639,4
399,"397","398",0.0220704397632346,4
400,"398","399",0.0392372772813485,4
401,"399","400",0.0713906989386768,4
402,"400","401",0.0812425481295314,4
403,"401","415",0.0491273277613938,4
404,"402","403",0.101813512231131,4
405,"403","404",0.110344290260564,4
406,"404","406",0.0597524142740241,4
407,"391","405",0.106268388589165,4
408,"405","406",0.0833572729562324,4
409,"406","407",0.0608158486913308,4
410,"407","408",0.0703884724310436,4
411,"408","409",0.122922135123883,4
412,"409","410",0.0920894981828613,4
413,"410","411",0.081314606017455,4
414,"411","412",0.132805247576799,4
415,"412","413",0.0815198423999468,4
416,"413","414",0.0539935777745005,4
417,"414","418",0.02649784739343,4
418,"415","416",0.0604297685190117,4
419,"416","417",0.0647399948780234,4
420,"417","418",0.0212343883780192,4
590,"419","365",0.0707312639636543,4
509,"420","419",0.0732397299020977,4
516,"421","420",0.0542234494161929,4
368,"422","365",0.102811187147386,4
810,"423","422",0.0422393486730967,4
480,"424","423",0.0523514624930555,4
742,"425","424",0.427512515600728,4
675,"426","384",0.131885605067129,4
418,"427","426",0.0448160462491276,4
445,"428","427",0.0619797444457328,4
745,"429","428",0.0670382253604476,4
412,"430","429",0.0841396325157956,4
685,"431","430",0.107572251924439,4
437,"432","431",0.0818980302190288,4
373,"433","402",0.0479452978916704,4
517,"434","433",0.0892788267951181,4
709,"435","434",0.0384165316809668,4
556,"436","435",0.0418460988969205,4
522,"437","436",0.0889561854541471,4
557,"438","437",0.143008300899577,4
388,"439","438",0.133957063594153,4
512,"440","439",0.0928681328828929,4
400,"441","440",0.0735276944096124,4
510,"442","441",0.0601354346952951,4
543,"443","442",0.122598132522887,4
436,"444","443",0.0986753384966118,4
424,"445","444",0.100050081561866,4
462,"446","445",0.138833032804398,4
566,"447","402",0.11856590312465,4
775,"448","447",0.0673061578835515,4
720,"449","448",0.0294962736833791,4
441,"450","449",0.127990979116462,4
631,"451","450",0.114194778822219,4
391,"452","451",0.116571421286228,4
656,"453","452",0.0345265925817944,4
384,"454","453",0.0996064463424908,4
500,"455","454",0.0895276407069967,4
690,"456","455",0.0968532071054043,4
650,"457","456",0.109693551362073,4
725,"458","457",0.113812217084626,4
616,"459","458",0.0744108888629039,4
463,"460","459",0.192027809203196,4
387,"461","460",0.0883090748403635,4
531,"462","461",0.0932456089347578,4
686,"463","462",0.0907686110626136,4
800,"464","463",0.098566408915253,4
711,"465","406",0.063337412683383,4
712,"466","465",0.0861935635870514,4
808,"467","466",0.0485432931542024,4
366,"468","467",0.0843283553535146,4
740,"469","468",0.058264473906701,4
664,"470","469",0.0644351788472897,4
647,"471","470",0.101103087850605,4
759,"472","471",0.104870122813472,4
558,"473","472",0.127887789146958,4
688,"474","473",0.0736572172713968,4
727,"475","474",0.108200276992651,4
573,"476","415",0.0570165990017336,4
542,"477","476",0.0604345731232856,4
397,"478","477",0.0404569366754088,4
781,"479","478",0.0261147167220023,4
661,"480","479",0.108772920999767,4
443,"481","480",0.110599105222528,4
490,"482","481",0.0837347046843674,4
450,"483","482",0.157356915375112,4
623,"484","483",0.0674561629956517,4
593,"485","484",0.0984081174735903,4
652,"486","485",0.05488981730594,4
770,"487","486",0.0519067366124898,4
608,"488","487",0.0984081658990832,4
636,"489","488",0.0601992432499546,4
492,"490","489",0.106731831465505,4
736,"491","490",0.144353159407293,4
546,"492","491",0.068148304112264,4
610,"493","418",0.105104618203939,4
486,"494","493",0.0719201454367211,4
809,"495","494",0.0447385368274173,4
464,"496","495",0.0924018814099454,4
651,"497","496",0.0611117419180248,4
630,"498","497",0.0495411312606078,4
792,"499","498",0.0669682031866651,4
386,"500","499",0.0867167553755028,4
536,"501","500",0.0440705258740807,4
811,"502","501",0.0554043752959528,4
498,"503","502",0.0419462346344944,4
757,"504","418",0.0612965727059599,4
657,"505","504",0.0320709184882303,4
807,"506","505",0.0776208185681437,4
776,"507","506",0.0418049904305506,4
370,"508","507",0.111919899517202,4
801,"509","508",0.0874884119559197,4
579,"510","509",0.0815752975914674,4
454,"511","510",0.147549285864699,4
591,"512","511",0.0550883510972403,4
703,"513","512",0.165289136131756,4
618,"514","513",0.073364031452002,4
518,"515","514",0.0898063722327239,4
774,"516","515",0.0870862363739147,4
