,max_hour,mean_x,mean_y,std,w_cumulative
0,5,9.233672393685655,6.0254667088214156,1.772870359371634,0.17580928269660925
1,5,22.320720483372956,27.17642874826228,1.909072934209417,0.23663546842258032
2,5,15.717087441733666,8.902859619063426,1.7190380229310618,0.3814353297447915
3,5,10.053321802330743,12.571576633780346,1.214798922481556,0.48941762120596916
4,5,9.926939650921558,21.60337300717596,1.6739825096472596,0.5889169037038613
5,5,17.034750728450845,22.383966645638576,1.8392136869557527,0.6514089808039906
6,5,14.824538402896888,27.170468744895835,1.4233300706069492,0.7835484997244963
7,5,18.32067338042565,14.801973286730243,2.038997516032761,0.8968321073702505
8,5,14.366318040603383,2.4848386567304988,2.2306988270395096,0.9430469671126976
9,5,4.318634820911611,12.206704688676705,1.988189235531745,0.9999999999999998
10,9,15.312385126481573,15.994455123048697,1.5965602868112285,0.08993320781502119
11,9,15.91664362011275,8.785523270173105,1.7700187422554385,0.2798687796662237
12,9,20.72757539762535,23.704796308221912,1.8379137879016856,0.3430683697965269
13,9,10.2943230289761,18.606026936433285,2.0983109922430163,0.4046973799047386
14,9,13.826471358013203,25.37259812746498,2.3138487490340913,0.47132655345612273
15,9,9.000288009614085,10.600595583198173,2.92364880621112,0.6200353125659179
16,9,18.119365413616674,20.51909953698099,1.7805812663617127,0.683326494483716
17,9,18.651530229592677,14.522382917399986,1.549628442385277,0.8499817571826817
18,9,12.038974034234913,3.9454564054449457,2.495929527538697,0.9082602681215806
19,9,22.236679134497503,28.2476742512665,1.7281655739408386,1.0000000000000002
20,14,13.479420886504942,23.237151096365466,2.5295721477686346,0.06473765169750036
21,14,17.141535351905848,9.45473304418292,1.6793353291182043,0.25057092525953417
22,14,11.633335258420326,10.22020746887178,2.0069898712602345,0.34379678961612536
23,14,21.554931357498496,26.71229245243226,2.3695219899218096,0.43236318916051514
24,14,18.759439534673906,14.843080649310409,1.221131060613821,0.5826347167603455
25,14,7.015887656555937,12.301657675697752,2.3203198341187496,0.6538981795135456
26,14,12.502385249876184,5.056927430580711,2.638245601283295,0.7602559588501454
27,14,14.274342482431598,15.990166711684447,1.6573520690861405,0.8349803620373886
28,14,19.364107293019895,19.97030098981946,1.9944395937557653,0.9794519344924245
29,14,9.070740970068213,19.77416611437528,1.4230532234276818,0.9999999999999994
30,19,22.299502990416,25.58798802259278,1.6127893026449112,0.055770275410764965
31,19,16.755341784649154,9.894503155884962,1.806657484020738,0.25834865034375193
32,19,12.501707720003397,21.489374039025833,2.720060267296346,0.37048184669854123
33,19,14.205843822096554,15.434012304418308,1.5320126512262795,0.44599277796675524
34,19,18.710871663263756,14.809448006370685,1.2239546938499586,0.5646241909151684
35,19,11.510514862503905,6.524274567859584,2.134133370776838,0.6344929594085943
36,19,19.73897352992571,19.86712901657865,1.9506115621556566,0.8150129177082072
37,19,8.24014724852887,11.699886749524268,2.4829498140343964,0.9112290516808899
38,19,14.169370126575755,-0.5365526801774734,2.003358157730877,0.9434388240943823
39,19,19.4493503064619,28.552851944126733,2.6411428089152964,0.9999999999999996
40,23,14.242013285644921,15.028176169378694,2.1785096058556346,0.11248910159193863
41,23,15.844193529744516,21.605391493047968,0.7698349503458383,0.16999918995629448
42,23,18.017722736715985,10.697720702799975,1.136603429066966,0.26319858583252215
43,23,21.467287442826837,22.03050949680475,1.823619168363524,0.37161521874666376
44,23,19.375486137641783,15.678623128613957,1.253686245363669,0.5358044785592825
45,23,6.55345893935562,12.44376399811578,2.035523590324275,0.6259640618637355
46,23,12.86862184071196,7.4346427585078345,2.3217684187987513,0.7575500225116031
47,23,21.176566927012203,29.427072153145456,2.3369991595556474,0.8259727647992263
48,23,13.080386102772652,2.1302663138537987,2.24219669568124,0.867059000217781
49,23,11.512013030038588,23.510539508012,2.187818977755053,0.9999999999999997
